Date;Time;<Дятьковская> СВ 110 кВ Ia;<Дятьковская> СР-1 110;
05.04.2022;21:00:00.000;53.444;1.0;
05.04.2022;21:30:00.000;53.376;1.0;
05.04.2022;22:00:00.000;55.209;1.0;
05.04.2022;22:30:00.000;61.320;1.0;
05.04.2022;23:00:00.000;65.510;1.0;
05.04.2022;23:30:00.000;71.257;1.0;
06.04.2022;00:00:00.000;72.911;1.0;
06.04.2022;00:30:00.000;78.053;1.0;
06.04.2022;01:00:00.000;82.117;1.0;
06.04.2022;01:30:00.000;101.773;1.0;
06.04.2022;02:00:00.000;96.060;1.0;
06.04.2022;02:30:00.000;105.942;1.0;
06.04.2022;03:00:00.000;116.281;1.0;
06.04.2022;03:30:00.000;114.178;1.0;
06.04.2022;04:00:00.000;116.710;1.0;
06.04.2022;04:30:00.000;118.419;1.0;
06.04.2022;05:00:00.000;114.089;1.0;
06.04.2022;05:30:00.000;113.815;1.0;
06.04.2022;06:00:00.000;115.339;1.0;
06.04.2022;06:30:00.000;107.318;1.0;
06.04.2022;07:00:00.000;106.748;1.0;
06.04.2022;07:30:00.000;107.114;1.0;
06.04.2022;08:00:00.000;113.903;1.0;
06.04.2022;08:30:00.000;112.299;1.0;
06.04.2022;09:00:00.000;93.552;1.0;
06.04.2022;09:30:00.000;69.937;1.0;
06.04.2022;10:00:00.000;77.406;1.0;
06.04.2022;10:30:00.000;68.726;1.0;
06.04.2022;11:00:00.000;70.119;1.0;
06.04.2022;11:30:00.000;69.760;1.0;
06.04.2022;12:00:00.000;74.206;1.0;
06.04.2022;12:30:00.000;74.744;1.0;
06.04.2022;13:00:00.000;74.652;1.0;
06.04.2022;13:30:00.000;100.886;1.0;
06.04.2022;14:00:00.000;111.202;1.0;
06.04.2022;14:30:00.000;115.960;1.0;
06.04.2022;15:00:00.000;110.638;1.0;
06.04.2022;15:30:00.000;106.236;1.0;
06.04.2022;16:00:00.000;104.784;1.0;
06.04.2022;16:30:00.000;107.433;1.0;
06.04.2022;17:00:00.000;116.897;1.0;
06.04.2022;17:30:00.000;109.858;1.0;
06.04.2022;18:00:00.000;112.312;1.0;
06.04.2022;18:30:00.000;107.545;1.0;
06.04.2022;19:00:00.000;97.526;0.0;
06.04.2022;19:30:00.000;84.583;0.0;
06.04.2022;20:00:00.000;77.414;0.0;
06.04.2022;20:30:00.000;65.695;0.0;
06.04.2022;21:00:00.000;66.501;0.0;
06.04.2022;21:30:00.000;69.135;0.0;
06.04.2022;22:00:00.000;70.088;0.0;
06.04.2022;22:30:00.000;70.832;0.0;
06.04.2022;23:00:00.000;72.021;0.0;
06.04.2022;23:30:00.000;73.701;0.0;
07.04.2022;00:00:00.000;76.808;0.0;
07.04.2022;00:30:00.000;78.414;0.0;
07.04.2022;01:00:00.000;78.387;0.0;
07.04.2022;01:30:00.000;93.410;0.0;
07.04.2022;02:00:00.000;92.322;0.0;
07.04.2022;02:30:00.000;104.328;0.0;
07.04.2022;03:00:00.000;116.679;0.0;
07.04.2022;03:30:00.000;113.594;0.0;
07.04.2022;04:00:00.000;111.478;0.0;
07.04.2022;04:30:00.000;116.304;0.0;
07.04.2022;05:00:00.000;112.815;0.0;
07.04.2022;05:30:00.000;110.983;0.0;
07.04.2022;06:00:00.000;117.650;0.0;
07.04.2022;06:30:00.000;105.396;0.0;
07.04.2022;07:00:00.000;103.586;0.0;
07.04.2022;07:30:00.000;108.922;0.0;
07.04.2022;08:00:00.000;115.896;0.0;
07.04.2022;08:30:00.000;114.721;0.0;
07.04.2022;09:00:00.000;112.101;0.0;
07.04.2022;09:30:00.000;123.764;0.0;
07.04.2022;10:00:00.000;117.188;0.0;
07.04.2022;10:30:00.000;119.944;0.0;
07.04.2022;11:00:00.000;120.359;0.0;
07.04.2022;11:30:00.000;93.358;0.0;
07.04.2022;12:00:00.000;93.173;0.0;
07.04.2022;12:30:00.000;94.550;0.0;
07.04.2022;13:00:00.000;107.335;0.0;
07.04.2022;13:30:00.000;93.130;0.0;
07.04.2022;14:00:00.000;96.056;0.0;
07.04.2022;14:30:00.000;95.335;0.0;
07.04.2022;15:00:00.000;90.132;0.0;
07.04.2022;15:30:00.000;89.869;0.0;
07.04.2022;16:00:00.000;95.786;0.0;
07.04.2022;16:30:00.000;110.188;0.0;
07.04.2022;17:00:00.000;113.824;0.0;
07.04.2022;17:30:00.000;114.756;0.0;
07.04.2022;18:00:00.000;113.108;0.0;
07.04.2022;18:30:00.000;111.930;0.0;
07.04.2022;19:00:00.000;99.328;0.0;
07.04.2022;19:30:00.000;90.281;0.0;
07.04.2022;20:00:00.000;85.580;0.0;
07.04.2022;20:30:00.000;73.549;0.0;
07.04.2022;21:00:00.000;71.254;0.0;
07.04.2022;21:30:00.000;72.684;0.0;
07.04.2022;22:00:00.000;76.256;0.0;
07.04.2022;22:30:00.000;76.083;0.0;
07.04.2022;23:00:00.000;76.690;0.0;
07.04.2022;23:30:00.000;79.278;0.0;
08.04.2022;00:00:00.000;80.581;0.0;
08.04.2022;00:30:00.000;81.701;0.0;
08.04.2022;01:00:00.000;81.504;0.0;
08.04.2022;01:30:00.000;91.184;0.0;
08.04.2022;02:00:00.000;97.964;0.0;
08.04.2022;02:30:00.000;107.409;0.0;
08.04.2022;03:00:00.000;116.321;0.0;
08.04.2022;03:30:00.000;117.273;0.0;
08.04.2022;04:00:00.000;113.864;0.0;
08.04.2022;04:30:00.000;115.996;0.0;
08.04.2022;05:00:00.000;115.245;0.0;
08.04.2022;05:30:00.000;119.538;0.0;
08.04.2022;06:00:00.000;115.273;0.0;
08.04.2022;06:30:00.000;113.688;0.0;
08.04.2022;07:00:00.000;106.063;0.0;
08.04.2022;07:30:00.000;113.594;0.0;
08.04.2022;08:00:00.000;122.295;0.0;
08.04.2022;08:30:00.000;113.247;0.0;
08.04.2022;09:00:00.000;114.460;0.0;
08.04.2022;09:30:00.000;110.092;1.0;
08.04.2022;10:00:00.000;119.187;1.0;
08.04.2022;10:30:00.000;118.996;1.0;
08.04.2022;11:00:00.000;120.768;1.0;
08.04.2022;11:30:00.000;84.985;1.0;
08.04.2022;12:00:00.000;76.521;1.0;
08.04.2022;12:30:00.000;80.891;1.0;
08.04.2022;13:00:00.000;86.407;1.0;
08.04.2022;13:30:00.000;85.817;1.0;
08.04.2022;14:00:00.000;88.894;1.0;
08.04.2022;14:30:00.000;103.671;1.0;
08.04.2022;15:00:00.000;103.589;1.0;
08.04.2022;15:30:00.000;98.736;1.0;
08.04.2022;16:00:00.000;112.730;1.0;
08.04.2022;16:30:00.000;124.117;1.0;
08.04.2022;17:00:00.000;117.597;1.0;
08.04.2022;17:30:00.000;123.328;1.0;
08.04.2022;18:00:00.000;121.086;1.0;
08.04.2022;18:30:00.000;101.864;1.0;
08.04.2022;19:00:00.000;107.602;1.0;
08.04.2022;19:30:00.000;100.485;1.0;
08.04.2022;20:00:00.000;82.619;1.0;
08.04.2022;20:30:00.000;82.809;0.0;
08.04.2022;21:00:00.000;86.785;0.0;
08.04.2022;21:30:00.000;86.417;0.0;
08.04.2022;22:00:00.000;84.954;0.0;
08.04.2022;22:30:00.000;88.286;0.0;
08.04.2022;23:00:00.000;84.384;0.0;
08.04.2022;23:30:00.000;86.467;0.0;
09.04.2022;00:00:00.000;86.382;0.0;
09.04.2022;00:30:00.000;85.884;0.0;
09.04.2022;01:00:00.000;87.106;0.0;
09.04.2022;01:30:00.000;107.062;0.0;
09.04.2022;02:00:00.000;110.538;0.0;
09.04.2022;02:30:00.000;120.317;0.0;
09.04.2022;03:00:00.000;136.903;0.0;
09.04.2022;03:30:00.000;133.957;0.0;
09.04.2022;04:00:00.000;130.897;0.0;
09.04.2022;04:30:00.000;133.555;1.0;
09.04.2022;05:00:00.000;132.931;1.0;
09.04.2022;05:30:00.000;126.611;1.0;
09.04.2022;06:00:00.000;132.654;1.0;
09.04.2022;06:30:00.000;132.181;1.0;
09.04.2022;07:00:00.000;129.415;1.0;
09.04.2022;07:30:00.000;128.002;1.0;
09.04.2022;08:00:00.000;126.409;1.0;
09.04.2022;08:30:00.000;126.287;1.0;
09.04.2022;09:00:00.000;128.382;1.0;
09.04.2022;09:30:00.000;126.768;1.0;
09.04.2022;10:00:00.000;126.953;1.0;
09.04.2022;10:30:00.000;122.823;1.0;
09.04.2022;11:00:00.000;118.087;1.0;
09.04.2022;11:30:00.000;116.968;1.0;
09.04.2022;12:00:00.000;117.104;1.0;
09.04.2022;12:30:00.000;118.972;1.0;
09.04.2022;13:00:00.000;116.296;1.0;
09.04.2022;13:30:00.000;118.313;1.0;
09.04.2022;14:00:00.000;120.575;1.0;
09.04.2022;14:30:00.000;123.020;1.0;
09.04.2022;15:00:00.000;124.991;1.0;
09.04.2022;15:30:00.000;124.248;1.0;
09.04.2022;16:00:00.000;127.461;1.0;
09.04.2022;16:30:00.000;126.964;1.0;
09.04.2022;17:00:00.000;125.516;1.0;
09.04.2022;17:30:00.000;127.548;1.0;
09.04.2022;18:00:00.000;119.176;1.0;
09.04.2022;18:30:00.000;100.459;1.0;
09.04.2022;19:00:00.000;104.219;1.0;
09.04.2022;19:30:00.000;99.130;1.0;
09.04.2022;20:00:00.000;90.976;1.0;
09.04.2022;20:30:00.000;75.467;1.0;
09.04.2022;21:00:00.000;79.804;1.0;
09.04.2022;21:30:00.000;82.062;1.0;
09.04.2022;22:00:00.000;84.041;1.0;
09.04.2022;22:30:00.000;74.526;1.0;
09.04.2022;23:00:00.000;73.723;1.0;
09.04.2022;23:30:00.000;73.859;1.0;
10.04.2022;00:00:00.000;78.109;1.0;
10.04.2022;00:30:00.000;78.335;1.0;
10.04.2022;01:00:00.000;81.303;1.0;
10.04.2022;01:30:00.000;91.026;1.0;
10.04.2022;02:00:00.000;102.392;1.0;
10.04.2022;02:30:00.000;111.633;1.0;
10.04.2022;03:00:00.000;120.643;1.0;
10.04.2022;03:30:00.000;123.363;1.0;
10.04.2022;04:00:00.000;119.437;1.0;
10.04.2022;04:30:00.000;124.365;1.0;
10.04.2022;05:00:00.000;122.171;1.0;
10.04.2022;05:30:00.000;120.819;1.0;
10.04.2022;06:00:00.000;125.387;1.0;
10.04.2022;06:30:00.000;119.512;1.0;
10.04.2022;07:00:00.000;117.856;1.0;
10.04.2022;07:30:00.000;116.759;1.0;
10.04.2022;08:00:00.000;124.549;1.0;
10.04.2022;08:30:00.000;121.140;1.0;
10.04.2022;09:00:00.000;114.462;1.0;
10.04.2022;09:30:00.000;119.366;1.0;
10.04.2022;10:00:00.000;123.816;1.0;
10.04.2022;10:30:00.000;113.611;1.0;
10.04.2022;11:00:00.000;115.496;1.0;
10.04.2022;11:30:00.000;116.829;1.0;
10.04.2022;12:00:00.000;119.321;1.0;
10.04.2022;12:30:00.000;90.205;1.0;
10.04.2022;13:00:00.000;85.679;1.0;
10.04.2022;13:30:00.000;74.568;1.0;
10.04.2022;14:00:00.000;73.201;1.0;
10.04.2022;14:30:00.000;69.750;1.0;
10.04.2022;15:00:00.000;94.068;1.0;
10.04.2022;15:30:00.000;98.343;1.0;
10.04.2022;16:00:00.000;86.643;1.0;
10.04.2022;16:30:00.000;97.821;1.0;
10.04.2022;17:00:00.000;109.573;1.0;
10.04.2022;17:30:00.000;107.070;1.0;
10.04.2022;18:00:00.000;102.358;1.0;
10.04.2022;18:30:00.000;94.569;1.0;
10.04.2022;19:00:00.000;88.189;1.0;
10.04.2022;19:30:00.000;84.864;1.0;
10.04.2022;20:00:00.000;73.343;1.0;
10.04.2022;20:30:00.000;64.514;1.0;
10.04.2022;21:00:00.000;63.312;1.0;
10.04.2022;21:30:00.000;63.487;1.0;
10.04.2022;22:00:00.000;68.349;1.0;
10.04.2022;22:30:00.000;70.158;1.0;
10.04.2022;23:00:00.000;81.885;1.0;
10.04.2022;23:30:00.000;77.825;1.0;
11.04.2022;00:00:00.000;78.759;1.0;
11.04.2022;00:30:00.000;78.895;1.0;
11.04.2022;01:00:00.000;75.237;1.0;
11.04.2022;01:30:00.000;85.431;1.0;
11.04.2022;02:00:00.000;97.088;1.0;
11.04.2022;02:30:00.000;101.764;1.0;
11.04.2022;03:00:00.000;116.324;1.0;
11.04.2022;03:30:00.000;116.513;1.0;
11.04.2022;04:00:00.000;108.632;1.0;
11.04.2022;04:30:00.000;111.249;1.0;
11.04.2022;05:00:00.000;111.364;1.0;
11.04.2022;05:30:00.000;112.601;1.0;
11.04.2022;06:00:00.000;114.085;1.0;
11.04.2022;06:30:00.000;108.411;1.0;
11.04.2022;07:00:00.000;99.805;1.0;
11.04.2022;07:30:00.000;97.960;1.0;
11.04.2022;08:00:00.000;103.118;1.0;
11.04.2022;08:30:00.000;105.908;1.0;
11.04.2022;09:00:00.000;110.262;1.0;
11.04.2022;09:30:00.000;117.037;1.0;
11.04.2022;10:00:00.000;118.461;1.0;
11.04.2022;10:30:00.000;119.292;1.0;
11.04.2022;11:00:00.000;112.207;1.0;
11.04.2022;11:30:00.000;114.550;1.0;
11.04.2022;12:00:00.000;111.017;1.0;
11.04.2022;12:30:00.000;112.228;1.0;
11.04.2022;13:00:00.000;111.606;1.0;
11.04.2022;13:30:00.000;104.001;1.0;
11.04.2022;14:00:00.000;107.504;1.0;
11.04.2022;14:30:00.000;103.031;1.0;
11.04.2022;15:00:00.000;98.122;1.0;
11.04.2022;15:30:00.000;105.676;1.0;
11.04.2022;16:00:00.000;108.671;1.0;
11.04.2022;16:30:00.000;110.812;1.0;
11.04.2022;17:00:00.000;112.377;1.0;
11.04.2022;17:30:00.000;116.358;1.0;
11.04.2022;18:00:00.000;110.604;1.0;
11.04.2022;18:30:00.000;98.873;1.0;
11.04.2022;19:00:00.000;92.550;1.0;
11.04.2022;19:30:00.000;91.524;1.0;
11.04.2022;20:00:00.000;88.935;1.0;
11.04.2022;20:30:00.000;71.161;1.0;
11.04.2022;21:00:00.000;67.154;1.0;
11.04.2022;21:30:00.000;70.323;1.0;
11.04.2022;22:00:00.000;75.067;1.0;
11.04.2022;22:30:00.000;76.922;1.0;
11.04.2022;23:00:00.000;79.137;1.0;
11.04.2022;23:30:00.000;82.629;1.0;
12.04.2022;00:00:00.000;86.765;1.0;
12.04.2022;00:30:00.000;84.253;1.0;
12.04.2022;01:00:00.000;78.957;1.0;
12.04.2022;01:30:00.000;83.414;1.0;
12.04.2022;02:00:00.000;101.970;1.0;
12.04.2022;02:30:00.000;107.300;1.0;
12.04.2022;03:00:00.000;117.699;1.0;
12.04.2022;03:30:00.000;109.191;1.0;
12.04.2022;04:00:00.000;118.217;1.0;
12.04.2022;04:30:00.000;113.246;1.0;
12.04.2022;05:00:00.000;120.155;1.0;
12.04.2022;05:30:00.000;133.047;1.0;
12.04.2022;06:00:00.000;125.028;1.0;
12.04.2022;06:30:00.000;127.210;1.0;
12.04.2022;07:00:00.000;123.071;1.0;
12.04.2022;07:30:00.000;121.175;1.0;
12.04.2022;08:00:00.000;123.890;1.0;
12.04.2022;08:30:00.000;114.685;1.0;
12.04.2022;09:00:00.000;115.294;1.0;
12.04.2022;09:30:00.000;118.148;1.0;
12.04.2022;10:00:00.000;117.257;1.0;
12.04.2022;10:30:00.000;119.429;1.0;
12.04.2022;11:00:00.000;117.041;1.0;
12.04.2022;11:30:00.000;124.916;1.0;
12.04.2022;12:00:00.000;135.590;1.0;
12.04.2022;12:30:00.000;119.619;1.0;
12.04.2022;13:00:00.000;116.475;1.0;
12.04.2022;13:30:00.000;108.566;1.0;
12.04.2022;14:00:00.000;107.647;1.0;
12.04.2022;14:30:00.000;102.719;1.0;
12.04.2022;15:00:00.000;98.734;1.0;
12.04.2022;15:30:00.000;103.222;1.0;
12.04.2022;16:00:00.000;100.927;1.0;
12.04.2022;16:30:00.000;99.992;1.0;
12.04.2022;17:00:00.000;105.177;1.0;
12.04.2022;17:30:00.000;109.232;1.0;
12.04.2022;18:00:00.000;101.680;1.0;
12.04.2022;18:30:00.000;82.264;1.0;
12.04.2022;19:00:00.000;87.242;1.0;
12.04.2022;19:30:00.000;85.973;1.0;
12.04.2022;20:00:00.000;82.400;1.0;
12.04.2022;20:30:00.000;68.043;1.0;
12.04.2022;21:00:00.000;66.611;1.0;
12.04.2022;21:30:00.000;65.571;1.0;
12.04.2022;22:00:00.000;71.018;0.0;
12.04.2022;22:30:00.000;74.670;0.0;
12.04.2022;23:00:00.000;73.379;0.0;
12.04.2022;23:30:00.000;73.320;0.0;
13.04.2022;00:00:00.000;74.757;0.0;
13.04.2022;00:30:00.000;77.648;0.0;
13.04.2022;01:00:00.000;78.535;0.0;
13.04.2022;01:30:00.000;84.819;0.0;
13.04.2022;02:00:00.000;103.388;0.0;
13.04.2022;02:30:00.000;107.912;0.0;
13.04.2022;03:00:00.000;112.018;0.0;
13.04.2022;03:30:00.000;117.126;0.0;
13.04.2022;04:00:00.000;112.419;0.0;
13.04.2022;04:30:00.000;116.938;0.0;
13.04.2022;05:00:00.000;112.660;0.0;
13.04.2022;05:30:00.000;112.806;0.0;
13.04.2022;06:00:00.000;114.581;0.0;
13.04.2022;06:30:00.000;109.780;0.0;
13.04.2022;07:00:00.000;111.559;0.0;
13.04.2022;07:30:00.000;115.743;0.0;
13.04.2022;08:00:00.000;117.338;0.0;
13.04.2022;08:30:00.000;118.509;0.0;
13.04.2022;09:00:00.000;111.418;0.0;
13.04.2022;09:30:00.000;113.392;0.0;
13.04.2022;10:00:00.000;110.625;0.0;
13.04.2022;10:30:00.000;111.600;0.0;
13.04.2022;11:00:00.000;119.788;0.0;
13.04.2022;11:30:00.000;114.938;0.0;
13.04.2022;12:00:00.000;112.985;0.0;
13.04.2022;12:30:00.000;116.919;0.0;
13.04.2022;13:00:00.000;111.184;0.0;
13.04.2022;13:30:00.000;113.388;0.0;
13.04.2022;14:00:00.000;113.530;0.0;
13.04.2022;14:30:00.000;119.057;0.0;
13.04.2022;15:00:00.000;109.946;0.0;
13.04.2022;15:30:00.000;112.358;0.0;
13.04.2022;16:00:00.000;108.931;0.0;
13.04.2022;16:30:00.000;109.530;0.0;
13.04.2022;17:00:00.000;109.954;0.0;
13.04.2022;17:30:00.000;112.001;0.0;
13.04.2022;18:00:00.000;109.141;0.0;
13.04.2022;18:30:00.000;92.652;0.0;
13.04.2022;19:00:00.000;92.073;0.0;
13.04.2022;19:30:00.000;92.767;0.0;
13.04.2022;20:00:00.000;79.158;0.0;
13.04.2022;20:30:00.000;62.942;0.0;
13.04.2022;21:00:00.000;63.780;0.0;
13.04.2022;21:30:00.000;66.904;0.0;
13.04.2022;22:00:00.000;75.421;0.0;
13.04.2022;22:30:00.000;71.571;0.0;
13.04.2022;23:00:00.000;77.556;0.0;
13.04.2022;23:30:00.000;78.815;0.0;
14.04.2022;00:00:00.000;74.058;0.0;
14.04.2022;00:30:00.000;79.995;1.0;
14.04.2022;01:00:00.000;79.775;1.0;
14.04.2022;01:30:00.000;75.716;1.0;
14.04.2022;02:00:00.000;87.391;1.0;
14.04.2022;02:30:00.000;101.922;1.0;
14.04.2022;03:00:00.000;117.750;1.0;
14.04.2022;03:30:00.000;115.165;1.0;
14.04.2022;04:00:00.000;109.876;1.0;
14.04.2022;04:30:00.000;112.095;1.0;
14.04.2022;05:00:00.000;113.933;1.0;
14.04.2022;05:30:00.000;111.008;1.0;
14.04.2022;06:00:00.000;110.260;1.0;
14.04.2022;06:30:00.000;110.623;1.0;
14.04.2022;07:00:00.000;106.400;1.0;
14.04.2022;07:30:00.000;104.932;1.0;
14.04.2022;08:00:00.000;109.069;1.0;
14.04.2022;08:30:00.000;107.210;1.0;
14.04.2022;09:00:00.000;108.540;1.0;
14.04.2022;09:30:00.000;2.578;1.0;
14.04.2022;10:00:00.000;2.567;0.0;
14.04.2022;10:30:00.000;2.569;0.0;
14.04.2022;11:00:00.000;2.544;0.0;
14.04.2022;11:30:00.000;2.521;0.0;
14.04.2022;12:00:00.000;2.507;0.0;
14.04.2022;12:30:00.000;2.493;0.0;
14.04.2022;13:00:00.000;2.507;0.0;
14.04.2022;13:30:00.000;2.517;0.0;
14.04.2022;14:00:00.000;64.253;1.0;
14.04.2022;14:30:00.000;58.895;1.0;
14.04.2022;15:00:00.000;67.962;1.0;
14.04.2022;15:30:00.000;57.703;1.0;
14.04.2022;16:00:00.000;57.116;1.0;
14.04.2022;16:30:00.000;61.935;1.0;
14.04.2022;17:00:00.000;78.125;1.0;
14.04.2022;17:30:00.000;87.358;1.0;
14.04.2022;18:00:00.000;100.532;1.0;
14.04.2022;18:30:00.000;86.637;1.0;
14.04.2022;19:00:00.000;83.445;1.0;
14.04.2022;19:30:00.000;84.013;1.0;
14.04.2022;20:00:00.000;76.399;1.0;
14.04.2022;20:30:00.000;63.869;1.0;
14.04.2022;21:00:00.000;61.823;1.0;
14.04.2022;21:30:00.000;70.868;1.0;
14.04.2022;22:00:00.000;74.380;1.0;
14.04.2022;22:30:00.000;70.551;1.0;
14.04.2022;23:00:00.000;76.429;1.0;
14.04.2022;23:30:00.000;77.903;1.0;
15.04.2022;00:00:00.000;83.093;1.0;
15.04.2022;00:30:00.000;85.750;1.0;
15.04.2022;01:00:00.000;84.582;1.0;
15.04.2022;01:30:00.000;86.959;1.0;
15.04.2022;02:00:00.000;100.593;1.0;
15.04.2022;02:30:00.000;111.599;1.0;
15.04.2022;03:00:00.000;120.989;1.0;
15.04.2022;03:30:00.000;122.200;1.0;
15.04.2022;04:00:00.000;121.047;1.0;
15.04.2022;04:30:00.000;118.613;1.0;
15.04.2022;05:00:00.000;123.097;1.0;
15.04.2022;05:30:00.000;124.484;1.0;
15.04.2022;06:00:00.000;115.570;1.0;
15.04.2022;06:30:00.000;108.174;1.0;
15.04.2022;07:00:00.000;103.721;1.0;
15.04.2022;07:30:00.000;110.906;1.0;
15.04.2022;08:00:00.000;110.624;1.0;
15.04.2022;08:30:00.000;108.768;1.0;
15.04.2022;09:00:00.000;113.055;1.0;
15.04.2022;09:30:00.000;87.832;1.0;
15.04.2022;10:00:00.000;79.962;1.0;
15.04.2022;10:30:00.000;64.365;1.0;
15.04.2022;11:00:00.000;66.197;1.0;
15.04.2022;11:30:00.000;68.178;1.0;
15.04.2022;12:00:00.000;74.659;1.0;
15.04.2022;12:30:00.000;74.217;1.0;
15.04.2022;13:00:00.000;77.415;1.0;
15.04.2022;13:30:00.000;82.493;1.0;
15.04.2022;14:00:00.000;94.341;1.0;
15.04.2022;14:30:00.000;98.337;1.0;
15.04.2022;15:00:00.000;120.367;1.0;
15.04.2022;15:30:00.000;124.212;1.0;
15.04.2022;16:00:00.000;129.473;1.0;
15.04.2022;16:30:00.000;130.465;1.0;
15.04.2022;17:00:00.000;126.063;1.0;
15.04.2022;17:30:00.000;119.418;1.0;
15.04.2022;18:00:00.000;116.017;1.0;
15.04.2022;18:30:00.000;102.292;1.0;
15.04.2022;19:00:00.000;97.391;1.0;
15.04.2022;19:30:00.000;101.695;1.0;
15.04.2022;20:00:00.000;89.634;1.0;
15.04.2022;20:30:00.000;67.972;1.0;
15.04.2022;21:00:00.000;72.901;1.0;
15.04.2022;21:30:00.000;76.638;1.0;
15.04.2022;22:00:00.000;82.949;1.0;
15.04.2022;22:30:00.000;74.122;1.0;
15.04.2022;23:00:00.000;79.433;1.0;
15.04.2022;23:30:00.000;83.708;1.0;
16.04.2022;00:00:00.000;85.394;1.0;
16.04.2022;00:30:00.000;92.473;1.0;
16.04.2022;01:00:00.000;92.634;1.0;
16.04.2022;01:30:00.000;89.068;1.0;
16.04.2022;02:00:00.000;113.723;1.0;
16.04.2022;02:30:00.000;123.188;1.0;
16.04.2022;03:00:00.000;121.931;1.0;
16.04.2022;03:30:00.000;126.176;1.0;
16.04.2022;04:00:00.000;120.839;1.0;
16.04.2022;04:30:00.000;121.121;1.0;
16.04.2022;05:00:00.000;125.487;1.0;
16.04.2022;05:30:00.000;125.116;1.0;
16.04.2022;06:00:00.000;127.415;1.0;
16.04.2022;06:30:00.000;126.140;1.0;
16.04.2022;07:00:00.000;123.471;1.0;
16.04.2022;07:30:00.000;124.942;1.0;
16.04.2022;08:00:00.000;128.026;1.0;
16.04.2022;08:30:00.000;127.773;1.0;
16.04.2022;09:00:00.000;127.253;1.0;
16.04.2022;09:30:00.000;118.981;1.0;
16.04.2022;10:00:00.000;121.052;1.0;
16.04.2022;10:30:00.000;124.624;1.0;
16.04.2022;11:00:00.000;125.382;1.0;
16.04.2022;11:30:00.000;130.549;1.0;
16.04.2022;12:00:00.000;135.761;1.0;
16.04.2022;12:30:00.000;129.806;1.0;
16.04.2022;13:00:00.000;126.875;1.0;
16.04.2022;13:30:00.000;130.710;1.0;
16.04.2022;14:00:00.000;121.662;1.0;
16.04.2022;14:30:00.000;128.813;1.0;
16.04.2022;15:00:00.000;128.402;1.0;
16.04.2022;15:30:00.000;126.966;1.0;
16.04.2022;16:00:00.000;129.780;1.0;
16.04.2022;16:30:00.000;126.281;1.0;
16.04.2022;17:00:00.000;118.383;1.0;
16.04.2022;17:30:00.000;116.305;1.0;
16.04.2022;18:00:00.000;114.207;1.0;
16.04.2022;18:30:00.000;98.497;1.0;
16.04.2022;19:00:00.000;101.925;1.0;
16.04.2022;19:30:00.000;98.548;1.0;
16.04.2022;20:00:00.000;92.216;1.0;
16.04.2022;20:30:00.000;75.355;1.0;
16.04.2022;21:00:00.000;78.193;1.0;
16.04.2022;21:30:00.000;76.766;1.0;
16.04.2022;22:00:00.000;79.569;1.0;
16.04.2022;22:30:00.000;73.896;1.0;
16.04.2022;23:00:00.000;76.214;1.0;
16.04.2022;23:30:00.000;79.203;1.0;
17.04.2022;00:00:00.000;81.254;1.0;
17.04.2022;00:30:00.000;88.542;1.0;
17.04.2022;01:00:00.000;83.072;1.0;
17.04.2022;01:30:00.000;82.927;1.0;
17.04.2022;02:00:00.000;105.477;1.0;
17.04.2022;02:30:00.000;113.783;1.0;
17.04.2022;03:00:00.000;121.573;1.0;
17.04.2022;03:30:00.000;121.765;1.0;
17.04.2022;04:00:00.000;126.957;1.0;
17.04.2022;04:30:00.000;124.962;1.0;
17.04.2022;05:00:00.000;124.802;1.0;
17.04.2022;05:30:00.000;121.815;1.0;
17.04.2022;06:00:00.000;121.689;1.0;
17.04.2022;06:30:00.000;122.236;1.0;
17.04.2022;07:00:00.000;120.531;1.0;
17.04.2022;07:30:00.000;122.314;1.0;
17.04.2022;08:00:00.000;129.287;1.0;
17.04.2022;08:30:00.000;122.088;1.0;
17.04.2022;09:00:00.000;123.179;1.0;
17.04.2022;09:30:00.000;124.460;1.0;
17.04.2022;10:00:00.000;122.815;1.0;
17.04.2022;10:30:00.000;126.058;1.0;
17.04.2022;11:00:00.000;146.905;1.0;
17.04.2022;11:30:00.000;148.518;1.0;
17.04.2022;12:00:00.000;146.078;1.0;
17.04.2022;12:30:00.000;150.848;1.0;
17.04.2022;13:00:00.000;145.865;1.0;
17.04.2022;13:30:00.000;150.354;1.0;
17.04.2022;14:00:00.000;142.808;1.0;
17.04.2022;14:30:00.000;141.200;1.0;
17.04.2022;15:00:00.000;142.865;1.0;
17.04.2022;15:30:00.000;141.684;1.0;
17.04.2022;16:00:00.000;136.527;1.0;
17.04.2022;16:30:00.000;138.201;1.0;
17.04.2022;17:00:00.000;134.018;1.0;
17.04.2022;17:30:00.000;135.688;1.0;
17.04.2022;18:00:00.000;131.327;1.0;
17.04.2022;18:30:00.000;114.770;1.0;
17.04.2022;19:00:00.000;114.510;1.0;
17.04.2022;19:30:00.000;120.011;1.0;
17.04.2022;20:00:00.000;105.655;1.0;
17.04.2022;20:30:00.000;88.158;1.0;
17.04.2022;21:00:00.000;89.997;1.0;
17.04.2022;21:30:00.000;98.963;1.0;
17.04.2022;22:00:00.000;96.471;1.0;
17.04.2022;22:30:00.000;96.846;1.0;
17.04.2022;23:00:00.000;94.441;1.0;
